"X1","X2"
-2.37745343330439,-3.40548894336699
2.21479511986363,2.48242423901071
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
2.11585577856985,0.0739342882234258
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
1.99667088126918,2.5144559262836
3.58127774626074,3.1691387052945
1.84317375987078,-0.52673951385307
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
2.66553453065208,3.87943737465441
-2.37745343330439,-3.40548894336699
1.95784371653526,0.359164558702628
1.81320497131351,-0.645676913463802
-2.37745343330439,-3.40548894336699
2.53901939123231,4.92834407420436
1.43846648000625,3.97248422806678
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
1.27114106384612,-1.38176357510894
2.46160784375499,6.89992492010096
-2.37745343330439,-3.40548894336699
3.01836998223734,6.43344210714999
1.78050297242836,1.11417128159834
-2.37745343330439,-3.40548894336699
4.94657282504441,15.2747731393791
3.41780775123917,14.916867602684
1.98868918041703,0.292414029481588
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
1.88567819446397,0.585511485021156
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
2.70151215622299,3.76194779240941
-2.37745343330439,-3.40548894336699
3.14131954779477,10.1447172292931
3.17951925426896,2.26120281413722
2.15327173546737,0.369805836385197
-2.37745343330439,-3.40548894336699
0.82763973619437,-1.47694527897598
1.00413189919309,-1.49830189368577
-2.37745343330439,-3.40548894336699
-2.37745343330439,-3.40548894336699
1.54143968216447,1.53491436573137
1.86198955544389,0.351159777031059
2.7114091015321,10.6994821094473
1.93199890181128,0.365852049390267
-2.37745343330439,-3.40548894336699
2.57825237342456,4.4975476556828
