"X1","X2"
2.25671418778036,-1.6208228968567
-1.43201167133277,2.73007685294235
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-1.83450502442262,1.68273009519263
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-1.93416899009518,2.36480034498594
-0.999509099374983,3.29302449776045
-2.02477629224723,1.3693438142607
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-1.69777453940891,2.18767096010766
2.25671418778036,-1.6208228968567
-2.62358178186047,-0.0818378889783719
-3.31928068129238,0.0506043804787683
2.25671418778036,-1.6208228968567
-3.10146734880987,0.395406108862017
-2.45026846050664,0.288707542389359
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-3.30061327330536,0.133142808115545
-2.29028200591516,1.79404633763371
2.25671418778036,-1.6208228968567
-2.61956926591234,1.86800636895461
-2.27387988246398,0.586939113901976
2.25671418778036,-1.6208228968567
-2.42052875571254,1.60933868047184
-2.70137230734958,1.54142689927357
-2.05373922946212,1.03867121553102
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-2.53182390632067,0.0887186899337824
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-1.95681117009142,2.04111316769174
2.25671418778036,-1.6208228968567
-2.60922172451724,1.16577141339339
-2.40775069830378,0.471620393445826
-3.31928068129238,0.0506043804787676
2.25671418778036,-1.6208228968567
-0.999509099374984,3.29302449776044
-0.999509099374984,3.29302449776044
2.25671418778036,-1.6208228968567
2.25671418778036,-1.6208228968567
-0.999509099374984,3.29302449776045
-0.999509099374984,3.29302449776045
-3.0850337449721,1.13152481264291
-0.999509099374984,3.29302449776045
2.25671418778035,-1.6208228968567
-3.20320122600531,1.11646763371529
